344:['318', '483', '603', '114', '178', '480', '474', '427', '134', '513']
910:['408', '318', '483', '64', '169', '603', '114', '178', '480', '474']
913:['114', '178', '480', '134', '272', '513', '511', '285', '515', '479']
298:['408', '64', '169', '12', '114', '480', '272', '513', '657', '285']
299:['64', '178', '357', '427', '272', '657', '172', '187', '199', '223']
296:['408', '318', '64', '169', '12', '603', '178', '474', '174', '513']
297:['408', '318', '483', '64', '169', '178', '127', '427', '134', '513']
294:['408', '318', '64', '169', '12', '114', '178', '357', '480', '98']
295:['408', '64', '169', '12', '603', '114', '178', '480', '127', '474']
292:['318', '12', '114', '178', '357', '480', '474', '427', '134', '272']
293:['408', '318', '169', '114', '178', '511', '515', '191', '170', '498']
290:['408', '169', '12', '603', '114', '178', '480', '127', '427', '134']
291:['408', '318', '483', '169', '603', '114', '178', '357', '480', '127']
591:['408', '318', '483', '169', '12', '50', '114', '178', '480', '98']
590:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
593:['408', '483', '64', '169', '12', '603', '114', '178', '480', '127']
592:['114', '474', '513', '511', '515', '199', '316', '498', '923', '190']
199:['318', '483', '64', '169', '12', '603', '50', '114', '178', '357']
198:['408', '483', '169', '12', '603', '114', '178', '134', '272', '513']
597:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
596:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
195:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
194:['408', '169', '603', '114', '480', '272', '513', '285', '313', '302']
197:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
196:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
191:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
190:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
193:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
192:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
270:['474', '515', '427', '480', '174', '272', '483', '408', '178', '127']
271:['408', '483', '114', '513', '223', '484', '316', '251', '923', '488']
272:['408', '318', '64', '169', '603', '114', '480', '427', '272', '513']
273:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
274:['408', '483', '64', '169', '12', '603', '114', '178', '357', '480']
275:['318', '483', '64', '12', '603', '114', '178', '357', '480', '127']
276:['483', '114', '178', '480', '134', '513', '657', '511', '285', '515']
277:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
278:['408', '318', '483', '64', '169', '12', '50', '114', '178', '357']
279:['318', '483', '603', '178', '357', '127', '98', '427', '134', '272']
738:['483', '12', '114', '480', '427', '134', '272', '513', '657', '285']
524:['408', '169', '114', '357', '427', '272', '313', '223', '316', '251']
525:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
526:['318', '483', '64', '169', '12', '603', '114', '178', '357', '480']
527:['408', '483', '114', '178', '480', '98', '272', '515', '313', '199']
520:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
521:['408', '318', '483', '64', '169', '603', '114', '178', '357', '480']
522:['408', '483', '64', '169', '603', '50', '114', '178', '357', '127']
523:['483', '318', '64', '12', '603', '178', '357', '480', '127', '98']
599:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
528:['408', '318', '483', '64', '169', '12', '603', '114', '357', '480']
529:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
449:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
448:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
443:['408', '318', '483', '64', '169', '603', '50', '114', '178', '357']
442:['408', '483', '169', '603', '50', '114', '178', '357', '480', '127']
441:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
440:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
447:['408', '318', '64', '169', '603', '114', '178', '357', '480', '127']
446:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
445:['318', '483', '169', '114', '178', '357', '98', '474', '427', '134']
444:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
108:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
109:['408', '483', '169', '603', '114', '480', '474', '427', '134', '272']
102:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
103:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
100:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
101:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
106:['408', '483', '169', '603', '50', '114', '178', '357', '480', '127']
107:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
104:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
105:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
902:['408', '64', '169', '12', '603', '114', '178', '357', '98', '474']
903:['408', '483', '169', '603', '114', '178', '480', '474', '134', '174']
39:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
38:['408', '483', '64', '169', '12', '603', '50', '114', '178', '357']
906:['318', '483', '64', '169', '12', '603', '50', '114', '178', '357']
907:['302', '474', '194', '603', '515', '512', '165', '480', '498', '23']
904:['408', '318', '483', '64', '169', '12', '50', '114', '178', '357']
905:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
33:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
32:['318', '483', '64', '169', '12', '603', '114', '178', '357', '480']
31:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
30:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
37:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
36:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
35:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
34:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
641:['408', '318', '169', '12', '603', '114', '178', '357', '480', '127']
640:['483', '408', '603', '50', '114', '178', '480', '127', '98', '427']
643:['318', '64', '178', '480', '427', '134', '272', '513', '657', '511']
642:['408', '483', '169', '12', '603', '114', '178', '480', '127', '98']
645:['408', '169', '12', '603', '114', '178', '480', '127', '272', '657']
644:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
438:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
439:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
436:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
437:['408', '64', '169', '114', '178', '357', '127', '474', '427', '272']
434:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
435:['408', '483', '114', '178', '480', '134', '272', '513', '657', '511']
432:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
433:['408', '318', '483', '64', '169', '603', '114', '178', '357', '480']
430:['408', '483', '169', '603', '114', '178', '357', '480', '474', '427']
431:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
339:['408', '318', '169', '114', '272', '513', '285', '313', '172', '223']
338:['318', '64', '12', '50', '114', '178', '357', '127', '98', '272']
335:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
334:['64', '114', '178', '357', '480', '513', '511', '199', '251', '923']
337:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
336:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
331:['408', '318', '483', '169', '12', '603', '50', '114', '357', '480']
330:['474', '515', '480', '272', '483', '408', '178', '127', '134', '169']
333:['408', '318', '64', '169', '12', '603', '50', '114', '178', '357']
332:['474', '603', '427', '480', '272', '483', '408', '178', '318', '357']
744:['408', '318', '64', '169', '12', '114', '178', '357', '480', '98']
745:['408', '318', '114', '178', '357', '474', '134', '272', '513', '657']
854:['408', '169', '114', '178', '480', '474', '427', '272', '513', '657']
818:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
856:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
857:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
850:['408', '483', '64', '169', '12', '603', '114', '178', '357', '127']
851:['408', '169', '603', '114', '178', '357', '98', '474', '427', '134']
852:['318', '483', '64', '169', '12', '603', '114', '178', '357', '480']
819:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
858:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
859:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
748:['12', '178', '480', '127', '98', '134', '272', '513', '511', '285']
6:['603', '114', '657', '313', '172', '316', '251', '923', '654', '190']
900:['408', '64', '169', '12', '603', '50', '114', '178', '357', '127']
99:['408', '318', '483', '169', '603', '114', '178', '357', '480', '127']
98:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
844:['408', '483', '64', '169', '603', '114', '178', '357', '480', '127']
91:['408', '169', '12', '114', '178', '272', '513', '285', '199', '302']
90:['408', '169', '50', '114', '513', '172', '484', '173', '251', '963']
93:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
92:['483', '603', '114', '178', '357', '480', '127', '427', '272', '513']
95:['408', '318', '169', '12', '603', '114', '480', '427', '134', '272']
94:['408', '169', '114', '178', '480', '427', '272', '513', '511', '285']
97:['318', '483', '64', '12', '114', '178', '480', '127', '474', '427']
96:['408', '169', '12', '603', '114', '178', '357', '480', '427', '134']
814:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
815:['408', '64', '169', '12', '178', '480', '474', '272', '513', '657']
740:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
741:['408', '318', '483', '64', '169', '12', '603', '114', '127', '474']
742:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
743:['318', '483', '64', '169', '12', '603', '50', '114', '178', '357']
559:['408', '483', '64', '169', '603', '50', '114', '178', '357', '480']
558:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
746:['408', '318', '483', '169', '12', '603', '114', '178', '357', '480']
747:['114', '272', '513', '657', '515', '191', '484', '170', '89', '251']
555:['408', '483', '64', '12', '603', '114', '178', '127', '98', '474']
554:['408', '483', '64', '169', '12', '603', '114', '178', '357', '480']
557:['408', '318', '483', '64', '169', '603', '114', '178', '357', '480']
556:['408', '483', '169', '50', '114', '357', '480', '98', '474', '272']
551:['408', '483', '169', '114', '178', '480', '474', '427', '134', '513']
550:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
553:['408', '318', '64', '169', '12', '114', '357', '127', '272', '285']
552:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
238:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
239:['408', '169', '178', '357', '480', '127', '657', '285', '515', '313']
234:['408', '169', '114', '272', '302', '251', '189', '59', '315', '83']
235:['408', '64', '169', '12', '114', '178', '357', '127', '98', '427']
236:['408', '169', '12', '603', '114', '178', '357', '480', '474', '272']
237:['318', '12', '50', '114', '480', '427', '272', '657', '511', '285']
230:['408', '318', '483', '169', '12', '603', '114', '178', '480', '127']
231:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
232:['408', '169', '12', '114', '480', '427', '134', '174', '513', '657']
233:['408', '169', '114', '178', '480', '474', '427', '134', '272', '513']
1:['408', '318', '483', '603', '357', '480', '474', '427', '513', '657']
614:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
146:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
147:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
144:['408', '483', '169', '603', '114', '178', '427', '134', '272', '513']
145:['408', '318', '483', '169', '114', '178', '357', '480', '127', '474']
142:['318', '483', '64', '12', '603', '50', '114', '178', '357', '480']
143:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
140:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
141:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
612:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
613:['408', '483', '169', '114', '178', '357', '480', '98', '474', '427']
610:['408', '64', '169', '603', '114', '178', '357', '474', '134', '174']
611:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
616:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
617:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
148:['318', '483', '64', '12', '603', '178', '480', '427', '134', '272']
149:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
912:['408', '169', '12', '603', '50', '114', '178', '480', '127', '98']
942:['408', '483', '64', '169', '12', '603', '114', '178', '127', '98']
943:['408', '483', '169', '603', '114', '178', '357', '480', '474', '134']
940:['408', '318', '483', '64', '169', '603', '114', '178', '480', '127']
941:['318', '483', '64', '169', '12', '603', '50', '114', '178', '357']
768:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
689:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
688:['242', '474', '98', '194', '603', '100', '181', '515', '427', '512']
685:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
684:['318', '169', '12', '603', '114', '357', '480', '127', '474', '427']
687:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
686:['408', '483', '169', '114', '272', '513', '657', '511', '285', '515']
681:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
680:['483', '64', '12', '603', '114', '178', '357', '480', '127', '474']
683:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
682:['408', '483', '169', '603', '114', '178', '480', '474', '134', '513']
623:['408', '318', '64', '169', '12', '114', '178', '357', '480', '98']
622:['318', '483', '603', '114', '357', '134', '272', '513', '657', '285']
133:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
132:['408', '318', '483', '64', '169', '603', '114', '178', '357', '480']
131:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
130:['483', '408', '318', '169', '603', '114', '178', '480', '127', '474']
137:['603', '483', '408', '178', '318', '64', '169', '12', '114', '357']
136:['408', '483', '64', '169', '12', '603', '50', '114', '178', '357']
135:['408', '318', '483', '64', '169', '50', '114', '178', '357', '480']
134:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
494:['408', '318', '483', '169', '12', '114', '178', '480', '474', '134']
495:['408', '318', '483', '169', '12', '603', '114', '178', '480', '474']
139:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
138:['408', '64', '169', '50', '114', '178', '480', '127', '427', '134']
490:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
491:['318', '483', '64', '169', '603', '50', '114', '178', '357', '480']
492:['408', '169', '12', '603', '50', '114', '178', '357', '480', '98']
493:['408', '64', '169', '603', '114', '178', '480', '474', '427', '272']
24:['408', '483', '169', '603', '50', '114', '480', '474', '134', '272']
25:['318', '483', '64', '12', '603', '178', '272', '513', '511', '285']
26:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
27:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
20:['408', '318', '483', '64', '169', '12', '603', '114', '178', '480']
21:['318', '483', '64', '169', '12', '603', '114', '178', '357', '480']
22:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
23:['318', '64', '169', '12', '114', '178', '480', '127', '474', '272']
927:['408', '318', '483', '169', '12', '603', '50', '114', '178', '357']
28:['408', '318', '483', '64', '169', '114', '178', '357', '127', '474']
29:['408', '318', '483', '64', '169', '603', '50', '114', '178', '357']
820:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
407:['318', '64', '12', '114', '178', '480', '272', '513', '511', '285']
406:['408', '169', '603', '114', '178', '272', '313', '302', '223', '484']
405:['408', '483', '114', '474', '134', '272', '285', '479', '223', '484']
404:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
403:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
402:['318', '64', '169', '603', '114', '178', '357', '98', '474', '427']
401:['408', '169', '12', '114', '178', '480', '98', '474', '427', '134']
400:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
933:['408', '169', '603', '114', '178', '480', '427', '134', '272', '513']
932:['408', '318', '12', '50', '127', '272', '313', '187', '302', '223']
931:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
930:['408', '318', '483', '169', '12', '603', '114', '178', '357', '480']
937:['318', '483', '64', '169', '12', '603', '114', '178', '357', '480']
629:['408', '318', '483', '169', '603', '114', '178', '480', '474', '427']
409:['408', '64', '169', '114', '272', '513', '515', '313', '302', '316']
408:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
628:['474', '98', '603', '515', '427', '480', '174', '479', '272', '483']
758:['408', '318', '169', '114', '178', '357', '513', '511', '515', '187']
379:['408', '318', '483', '169', '114', '134', '272', '513', '657', '515']
378:['408', '483', '169', '603', '114', '178', '357', '480', '127', '474']
829:['483', '64', '169', '12', '603', '50', '114', '178', '357', '480']
828:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
371:['408', '318', '483', '169', '12', '603', '114', '178', '480', '474']
370:['408', '318', '483', '169', '178', '357', '127', '474', '272', '513']
373:['408', '483', '98', '134', '272', '513', '657', '511', '285', '515']
372:['474', '603', '427', '480', '272', '483', '408', '178', '127', '318']
375:['408', '318', '483', '64', '169', '12', '50', '114', '178', '357']
374:['408', '169', '603', '114', '178', '357', '480', '474', '134', '272']
377:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
376:['408', '318', '483', '64', '169', '12', '50', '114', '178', '480']
708:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
709:['408', '483', '169', '12', '603', '114', '178', '357', '480', '474']
704:['408', '483', '64', '169', '12', '114', '357', '127', '474', '427']
705:['408', '483', '169', '12', '603', '114', '178', '357', '480', '127']
706:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
707:['408', '169', '50', '114', '178', '357', '127', '98', '474', '272']
700:['408', '483', '64', '12', '603', '114', '178', '357', '480', '127']
618:['408', '169', '603', '114', '178', '357', '480', '474', '134', '272']
702:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
703:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
393:['408', '603', '114', '178', '127', '98', '474', '427', '174', '513']
392:['408', '318', '483', '64', '12', '603', '357', '480', '474', '427']
88:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
89:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
397:['408', '64', '169', '603', '114', '98', '427', '272', '511', '285']
396:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
395:['408', '483', '169', '12', '603', '114', '178', '357', '480', '474']
394:['408', '318', '483', '64', '169', '603', '114', '178', '357', '480']
82:['408', '12', '114', '98', '427', '272', '285', '515', '313', '172']
83:['408', '318', '483', '169', '12', '603', '114', '178', '357', '480']
80:['408', '318', '169', '12', '603', '114', '178', '357', '480', '127']
81:['408', '483', '64', '12', '603', '50', '114', '178', '357', '480']
86:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
87:['408', '483', '169', '12', '603', '114', '178', '357', '480', '98']
84:['483', '169', '603', '50', '114', '178', '357', '480', '127', '474']
85:['408', '169', '12', '603', '114', '178', '285', '302', '223', '484']
797:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
796:['408', '169', '114', '513', '657', '285', '515', '302', '223', '170']
795:['408', '318', '483', '64', '603', '114', '178', '357', '480', '127']
794:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
793:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
792:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
791:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
790:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
799:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
798:['408', '318', '483', '64', '169', '12', '114', '178', '357', '127']
7:['408', '169', '114', '272', '313', '302', '316', '170', '251', '923']
601:['408', '169', '603', '114', '480', '474', '134', '272', '513', '657']
607:['408', '318', '64', '169', '12', '603', '50', '114', '178', '357']
586:['408', '483', '64', '169', '12', '603', '114', '178', '357', '480']
587:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
584:['408', '318', '483', '64', '169', '12', '603', '178', '357', '480']
585:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
582:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
583:['408', '318', '64', '169', '603', '50', '114', '178', '480', '127']
580:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
581:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
588:['408', '64', '169', '603', '114', '357', '480', '127', '474', '427']
589:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
245:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
244:['408', '483', '12', '603', '178', '480', '127', '98', '474', '427']
247:['408', '318', '483', '169', '12', '603', '114', '178', '357', '480']
246:['408', '318', '483', '64', '169', '603', '114', '357', '480', '127']
241:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
240:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
243:['408', '483', '64', '169', '12', '603', '50', '114', '178', '357']
242:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
615:['408', '318', '483', '64', '169', '12', '603', '50', '114', '480']
249:['178', '127', '474', '134', '272', '513', '657', '511', '285', '515']
248:['408', '318', '483', '169', '12', '603', '178', '357', '480', '427']
924:['483', '169', '603', '357', '98', '474', '272', '513', '657', '515']
925:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
519:['603', '483', '408', '178', '318', '64', '357', '169', '12', '50']
518:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
926:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
511:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
510:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
513:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
512:['408', '483', '64', '169', '12', '603', '114', '178', '357', '480']
515:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
514:['603', '480', '127', '427', '513', '657', '285', '515', '479', '187']
517:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
516:['408', '318', '483', '64', '12', '603', '114', '178', '480', '127']
458:['114', '480', '272', '657', '511', '479', '313', '172', '223', '316']
459:['408', '318', '483', '64', '169', '12', '603', '114', '178', '480']
621:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
620:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
627:['408', '483', '169', '603', '50', '114', '178', '357', '480', '127']
626:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
625:['318', '64', '12', '114', '178', '127', '98', '474', '427', '272']
624:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
450:['408', '513', '285', '515', '251', '963', '1449', '48', '189', '641']
451:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
452:['408', '169', '12', '114', '178', '357', '272', '657', '511', '313']
453:['408', '483', '64', '169', '603', '114', '178', '480', '127', '474']
454:['408', '178', '127', '513', '515', '187', '223', '170', '251', '923']
455:['408', '483', '169', '603', '114', '178', '357', '480', '474', '427']
456:['408', '318', '64', '169', '114', '178', '134', '272', '513', '657']
457:['408', '603', '178', '480', '427', '272', '513', '657', '511', '515']
179:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
178:['408', '169', '603', '114', '357', '474', '272', '513', '657', '285']
177:['408', '483', '169', '603', '114', '178', '357', '480', '474', '427']
176:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
175:['408', '318', '169', '603', '114', '178', '357', '480', '474', '427']
174:['408', '318', '483', '64', '169', '603', '114', '357', '480', '127']
173:['603', '483', '408', '318', '64', '169', '12', '50', '114', '178']
172:['408', '318', '64', '169', '12', '50', '114', '357', '480', '127']
171:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
170:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
656:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
657:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
654:['483', '64', '603', '178', '357', '480', '127', '474', '427', '134']
182:['408', '318', '483', '64', '169', '12', '603', '114', '357', '480']
183:['408', '318', '64', '169', '12', '603', '114', '178', '357', '480']
180:['408', '483', '64', '169', '603', '50', '114', '178', '357', '480']
181:['318', '483', '64', '169', '12', '603', '50', '114', '178', '357']
186:['408', '318', '483', '64', '169', '603', '50', '114', '178', '357']
187:['408', '318', '483', '169', '12', '603', '50', '114', '178', '357']
184:['408', '169', '12', '603', '114', '178', '474', '427', '513', '479']
185:['408', '483', '64', '169', '12', '603', '357', '98', '474', '427']
886:['408', '169', '603', '114', '480', '427', '134', '272', '513', '511']
652:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
188:['408', '169', '12', '603', '114', '178', '480', '427', '134', '272']
189:['408', '64', '169', '12', '114', '357', '98', '427', '272', '285']
658:['483', '64', '12', '114', '357', '480', '474', '427', '134', '272']
653:['408', '483', '169', '12', '603', '114', '178', '427', '134', '513']
650:['408', '318', '64', '169', '12', '114', '178', '513', '285', '302']
651:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
764:['408', '483', '169', '12', '603', '114', '178', '357', '480', '127']
11:['408', '483', '64', '169', '50', '114', '178', '480', '127', '474']
10:['408', '318', '169', '114', '427', '272', '515', '313', '172', '187']
13:['408', '169', '114', '134', '513', '479', '251', '923', '963', '192']
12:['408', '483', '64', '169', '12', '603', '114', '178', '357', '474']
15:['408', '318', '483', '64', '169', '12', '603', '114', '178', '357']
14:['318', '483', '64', '169', '114', '178', '480', '134', '272', '513']
17:['408', '318', '483', '64', '169', '12', '603', '50', '114', '178']
16:['408', '483', '169', '50', '114', '474', '272', '513', '511', '285']
