344:['1449', '1643', '1467', '1642', '1639', '1524', '850', '1500', '1367', '1645']
440:['194', '165', '498', '496', '174', '172', '483', '64', '199', '50']
447:['1500', '1463', '1449', '1450', '1639', '1642', '1467', '64', '1536', '657']
446:['1449', '1398', '1242', '511', '318', '718', '1467', '936', '817', '22']
445:['1491', '1192', '1463', '1104', '1612', '1643', '1536', '1589', '626', '1296']
444:['1142', '1467', '174', '318', '1500', '64', '1463', '357', '1449', '127']
108:['169', '958', '1367', '1524', '1536', '1499', '851', '1642', '1639', '408']
109:['115', '1500', '1449', '1398', '1643', '1131', '1639', '1269', '1189', '1070']
102:['1500', '1639', '1449', '1367', '1536', '1642', '483', '1450', '169', '1467']
103:['1463', '1467', '1639', '1500', '1064', '1449', '1599', '483', '119', '1084']
100:['1463', '1599', '867', '1169', '1458', '408', '1449', '1398', '113', '1536']
101:['1463', '1398', '1500', '1449', '851', '1536', '923', '114', '1524', '1158']
106:['1500', '1449', '119', '1642', '1189', '1639', '1512', '1398', '1467', '1643']
107:['913', '1524', '884', '1642', '1167', '1467', '1344', '817', '854', '883']
104:['1558', '1169', '1398', '1512', '1600', '856', '1137', '192', '593', '1431']
105:['1466', '1398', '1597', '1467', '1242', '1143', '1449', '511', '648', '1643']
902:['1143', '174', '1449', '1463', '64', '915', '1536', '1129', '357', '1262']
903:['1500', '1449', '1536', '1639', '1398', '867', '483', '474', '178', '1642']
39:['357', '169', '22', '166', '1160', '1278', '1129', '1262', '1242', '1500']
38:['474', '603', '1137', '241', '181', '165', '498', '23', '648', '485']
906:['318', '1500', '1463', '1449', '1536', '1642', '1639', '483', '1467', '64']
907:['242', '302', '474', '265', '222', '95', '194', '603', '1137', '515']
904:['1172', '856', '1500', '119', '753', '1175', '1449', '1398', '1450', '1589']
905:['1512', '1398', '1599', '641', '1142', '357', '1449', '511', '1368', '1500']
33:['483', '408', '318', '169', '923', '285', '513', '114', '868', '493']
32:['1449', '1500', '856', '851', '1155', '1558', '923', '483', '947', '14']
31:['169', '1449', '1524', '851', '1642', '1639', '1643', '850', '1500', '1450']
30:['98', '483', '169', '963', '867', '1463', '1449', '1536', '1176', '1450']
37:['408', '1500', '1463', '1368', '1466', '1143', '1367', '1449', '1536', '1639']
36:['194', '480', '496', '174', '135', '172', '483', '202', '178', '69']
35:['1347', '1500', '718', '1293', '1643', '1398', '1344', '1597', '1131', '936']
34:['246', '98', '512', '648', '485', '479', '268', '137', '478', '89']
641:['1169', '1500', '1143', '1449', '1512', '851', '1639', '656', '1064', '493']
640:['98', '603', '1137', '100', '427', '512', '480', '648', '272', '483']
643:['1367', '1449', '1500', '1639', '1642', '1467', '1599', '1536', '1629', '1122']
642:['98', '408', '478', '963', '114', '113', '848', '718', '1298', '811']
645:['1500', '1449', '1536', '1639', '408', '1463', '1642', '169', '867', '1367']
644:['474', '98', '194', '515', '480', '174', '96', '79', '483', '202']
438:['246', '98', '194', '515', '174', '96', '483', '478', '318', '64']
439:['1512', '1449', '641', '199', '1558', '1599', '1398', '119', '603', '1467']
436:['408', '169', '963', '1131', '1500', '119', '1449', '1524', '1536', '1398']
437:['1169', '1450', '1449', '867', '1500', '119', '1467', '868', '64', '115']
434:['486', '165', '498', '174', '1211', '272', '79', '483', '520', '64']
435:['1463', '1449', '1639', '1500', '1064', '1367', '1467', '1458', '1642', '1536']
432:['483', '478', '199', '963', '867', '613', '119', '1449', '1450', '1155']
433:['884', '913', '1524', '1642', '1449', '1467', '524', '1367', '1592', '694']
430:['1398', '1500', '1449', '1242', '1639', '867', '474', '1293', '493', '1169']
431:['1367', '1639', '1449', '1500', '1463', '1450', '1599', '1064', '868', '483']
339:['1500', '1449', '1524', '1589', '1642', '1639', '1467', '1122', '1450', '1592']
338:['1449', '1639', '1536', '1642', '1524', '1467', '302', '1500', '1643', '1466']
335:['242', '302', '98', '603', '427', '480', '408', '178', '64', '315']
334:['1449', '1512', '1500', '1639', '1450', '1642', '119', '1536', '641', '320']
337:['408', '183', '169', '12', '1070', '963', '114', '115', '1131', '1500']
336:['1449', '318', '1452', '190', '1642', '1467', '1176', '867', '1169', '603']
331:['1449', '1463', '1467', '1639', '1458', '1592', '483', '318', '657', '1642']
330:['242', '474', '194', '515', '512', '165', '480', '498', '23', '96']
333:['1463', '1536', '1639', '1643', '963', '1467', '113', '1398', '1449', '1450']
332:['474', '194', '603', '32', '515', '427', '512', '165', '480', '498']
744:['1463', '1467', '1449', '1589', '119', '1398', '936', '1458', '1642', '1599']
745:['1664', '1536', '1019', '1233', '1449', '1642', '1495', '1450', '1062', '1639']
854:['408', '1463', '1500', '1467', '1449', '1536', '169', '1169', '1452', '1398']
818:['483', '522', '513', '958', '1104', '1500', '1463', '1466', '1143', '1449']
856:['1278', '1500', '1463', '1143', '445', '483', '867', '493', '357', '963']
857:['634', '1169', '1242', '1172', '856', '753', '390', '1398', '1450', '593']
850:['474', '603', '165', '498', '23', '483', '178', '198', '64', '199']
851:['1500', '1463', '119', '1368', '1367', '1449', '1524', '1536', '1642', '1639']
852:['169', '1463', '1367', '1449', '1524', '1536', '1450', '1639', '1643', '1636']
819:['242', '603', '165', '174', '272', '483', '178', '127', '318', '64']
858:['1463', '1467', '1449', '1085', '318', '1458', '694', '913', '657', '817']
859:['242', '98', '515', '427', '480', '174', '408', '178', '318', '64']
748:['1449', '1450', '1639', '1536', '1122', '1642', '1467', '1500', '1064', '1599']
6:['1500', '1449', '1639', '1512', '1536', '641', '1367', '1642', '119', '615']
900:['1599', '1512', '1458', '641', '1368', '50', '1405', '1467', '1463', '896']
99:['1500', '1449', '1398', '1639', '1536', '1463', '483', '867', '1512', '474']
98:['515', '318', '1129', '1268', '1463', '1466', '1143', '1449', '1536', '1398']
844:['1450', '867', '408', '1449', '169', '963', '1536', '1167', '1137', '1642']
91:['1500', '1449', '1463', '1536', '1642', '1189', '1143', '191', '1639', '923']
90:['868', '1500', '1463', '119', '1449', '1536', '1398', '1064', '1512', '851']
93:['114', '1500', '1463', '1367', '1410', '1639', '1064', '516', '1398', '408']
92:['1463', '1467', '1639', '1536', '1449', '1642', '1524', '1367', '1064', '1500']
95:['1449', '1450', '1536', '1639', '1642', '169', '1524', '1398', '1500', '12']
94:['1500', '1449', '1642', '1467', '1122', '169', '1536', '513', '285', '512']
97:['867', '1500', '814', '868', '1398', '1169', '1536', '483', '1449', '318']
96:['526', '408', '357', '169', '1070', '1129', '1262', '1242', '1466', '1143']
814:['1449', '1639', '119', '1463', '1467', '320', '1642', '1367', '1599', '694']
815:['1463', '1467', '1500', '408', '1398', '169', '1449', '1524', '963', '1143']
740:['1500', '119', '1449', '1512', '1143', '1131', '1643', '1645', '1589', '1642']
741:['1449', '1500', '851', '1463', '1398', '483', '1104', '1642', '119', '1536']
742:['1242', '1467', '1599', '634', '813', '853', '1458', '1064', '1084', '390']
743:['174', '1450', '1467', '1449', '1599', '50', '64', '1642', '483', '1536']
559:['1500', '851', '1449', '483', '793', '1642', '1536', '867', '1639', '923']
558:['174', '272', '483', '50', '113', '115', '1131', '1189', '613', '694']
746:['119', '1368', '1449', '1500', '1398', '1189', '1639', '1642', '1458', '1599']
747:['626', '251', '963', '1104', '1500', '119', '1368', '1466', '1143', '1175']
555:['483', '958', '1500', '119', '1367', '1449', '1524', '1450', '1592', '851']
554:['1189', '850', '1500', '119', '1449', '1524', '1642', '1639', '1643', '1450']
557:['923', '1500', '1367', '1449', '1524', '1536', '1450', '1642', '1639', '119']
556:['408', '1500', '1463', '1368', '1143', '1449', '1524', '1536', '1398', '1512']
551:['242', '427', '306', '923', '429', '657', '113', '267', '1194', '1189']
550:['195', '836', '318', '64', '22', '661', '251', '511', '114', '868']
553:['1449', '1642', '1500', '1467', '119', '1639', '64', '318', '1450', '1189']
552:['119', '1449', '1450', '1500', '1639', '1642', '174', '1599', '64', '1467']
238:['1449', '1463', '1639', '1536', '1642', '1500', '119', '1467', '1524', '408']
239:['408', '320', '1367', '1449', '1524', '1642', '1639', '1467', '119', '1064']
234:['1536', '1500', '1467', '408', '1122', '1398', '169', '1599', '1639', '1642']
235:['1463', '1467', '1449', '1450', '1642', '1175', '64', '169', '963', '1589']
236:['1463', '1599', '867', '1458', '1467', '357', '1169', '408', '169', '1449']
237:['1463', '1449', '1398', '1643', '1467', '119', '1500', '1642', '1131', '851']
230:['483', '867', '1500', '1463', '814', '851', '169', '493', '848', '1122']
231:['868', '615', '867', '445', '1500', '1449', '909', '1512', '1607', '1639']
232:['1500', '1449', '1639', '1642', '1450', '1536', '1367', '1524', '119', '114']
233:['408', '251', '113', '1500', '1463', '119', '1466', '1143', '1449', '1536']
1:['1500', '1463', '1367', '1449', '1642', '1639', '1189', '1467', '1524', '694']
614:['1643', '1398', '1599', '1597', '1131', '1467', '169', '1450', '1449', '408']
146:['178', '1286', '488', '1500', '1449', '1536', '1358', '1607', '1639', '661']
147:['474', '603', '512', '480', '48', '483', '178', '318', '89', '705']
144:['1639', '1450', '1449', '1500', '1467', '1398', '1064', '136', '1143', '483']
145:['114', '113', '1463', '119', '1367', '1158', '1449', '1524', '1536', '1398']
142:['1449', '1643', '1467', '50', '1500', '1642', '12', '1131', '1368', '1524']
143:['474', '194', '178', '12', '187', '661', '1288', '511', '516', '488']
140:['190', '868', '867', '119', '1175', '1449', '1176', '1450', '1512', '1558']
141:['114', '868', '113', '83', '1463', '119', '1449', '1398', '1458', '1599']
612:['1463', '1449', '1639', '1500', '119', '427', '315', '657', '318', '909']
613:['474', '483', '408', '169', '963', '114', '113', '1021', '1500', '1463']
610:['1449', '1463', '1467', '320', '1599', '1651', '1650', '1639', '963', '408']
611:['515', '427', '1240', '507', '221', '83', '320', '884', '1189', '913']
616:['318', '1463', '1449', '1536', '1467', '1500', '1452', '657', '1524', '408']
617:['1501', '1108', '1512', '853', '1599', '1388', '1639', '534', '1449', '641']
148:['113', '856', '1463', '390', '1466', '1158', '1064', '1639', '1467', '1084']
149:['1367', '1368', '694', '1524', '1467', '1449', '1642', '1463', '1645', '1466']
912:['641', '1500', '1449', '1467', '178', '134', '493', '1452', '1186', '1122']
942:['98', '194', '483', '64', '169', '963', '114', '657', '113', '1131']
943:['1449', '1642', '1639', '1643', '1467', '119', '1450', '1398', '1524', '1500']
940:['1639', '1449', '1500', '1189', '1064', '1122', '1410', '1642', '1467', '1450']
941:['246', '603', '648', '199', '12', '50', '187', '661', '511', '718']
768:['1450', '1500', '115', '1639', '1398', '1599', '850', '1449', '119', '1064']
689:['98', '603', '1240', '478', '12', '22', '593', '923', '513', '114']
688:['242', '346', '474', '265', '451', '86', '257', '222', '274', '392']
685:['1524', '1639', '1500', '1536', '1664', '1367', '1642', '1450', '1344', '1449']
684:['1398', '1643', '1449', '1467', '1524', '1131', '1639', '169', '119', '114']
687:['474', '603', '134', '1142', '1467', '701', '408', '50', '1449', '488']
686:['1137', '408', '478', '183', '199', '169', '190', '963', '114', '316']
681:['512', '344', '191', '922', '812', '593', '923', '340', '1006', '1005']
680:['694', '1500', '1463', '1367', '1449', '1467', '1458', '1536', '174', '1368']
683:['408', '1524', '1536', '1449', '1500', '1467', '1642', '169', '1368', '648']
682:['1463', '1449', '1536', '1639', '1467', '1642', '1524', '1398', '1189', '119']
623:['119', '1449', '1450', '1639', '1643', '1398', '1642', '1467', '1500', '850']
622:['1449', '1398', '648', '1467', '1524', '1368', '1642', '1466', '1536', '114']
133:['1463', '1467', '483', '1398', '1449', '1500', '119', '1599', '285', '1084']
132:['1500', '1463', '1639', '1064', '1410', '1169', '1367', '718', '113', '1536']
131:['174', '318', '64', '191', '115', '1189', '694', '854', '1368', '1449']
130:['242', '474', '603', '515', '165', '480', '498', '479', '48', '483']
137:['474', '246', '98', '194', '603', '196', '515', '512', '165', '498']
136:['483', '657', '1449', '1642', '1639', '1467', '1500', '1599', '1064', '1122']
135:['1463', '408', '1449', '1458', '1367', '513', '1169', '1536', '1467', '169']
134:['114', '868', '1160', '115', '1169', '1463', '1367', '1449', '1398', '1450']
494:['1463', '1064', '1639', '1467', '1169', '1599', '963', '408', '136', '1143']
495:['515', '272', '483', '408', '318', '169', '626', '963', '524', '114']
139:['483', '64', '169', '50', '1449', '1536', '1450', '1642', '1639', '1664']
138:['408', '1500', '1463', '1143', '1449', '1524', '1536', '1064', '1639', '1467']
490:['1405', '1466', '1368', '853', '854', '320', '1418', '192', '408', '580']
491:['1463', '119', '1368', '1466', '1143', '1449', '1536', '1398', '1639', '1643']
492:['1085', '1368', '1449', '1628', '119', '1642', '661', '1500', '1536', '1629']
493:['1169', '1463', '1449', '1398', '1639', '1064', '1410', '867', '868', '1500']
24:['302', '603', '515', '480', '174', '408', '251', '963', '1019', '657']
25:['1500', '119', '1449', '1398', '1642', '1639', '1643', '1467', '1367', '1524']
26:['1398', '1449', '1500', '1467', '1242', '483', '1463', '318', '1466', '357']
27:['1639', '1449', '119', '1642', '1463', '1064', '1467', '1189', '1398', '1500']
20:['851', '1463', '1589', '1592', '1639', '1449', '1298', '1642', '753', '856']
21:['1512', '1405', '1466', '513', '641', '1169', '745', '1186', '1368', '1143']
22:['1367', '1449', '1450', '1064', '1642', '1639', '1467', '1122', '1240', '169']
23:['1639', '1467', '1449', '1524', '1642', '1450', '119', '1367', '114', '1064']
927:['474', '483', '408', '183', '169', '114', '868', '115', '1169', '1131']
28:['1463', '1599', '1467', '1458', '1449', '1639', '963', '483', '1064', '1084']
29:['1449', '1642', '1467', '1398', '513', '1466', '648', '1639', '169', '511']
820:['1104', '1368', '626', '1449', '1466', '854', '1268', '1463', '1192', '1643']
407:['1467', '1450', '1449', '1642', '1639', '1599', '1524', '1367', '1463', '119']
406:['1599', '1449', '320', '1458', '1639', '1169', '1467', '1398', '1450', '603']
405:['1278', '867', '814', '1242', '927', '1463', '1599', '1294', '1452', '1293']
404:['1450', '1536', '1398', '169', '1639', '114', '1463', '1293', '483', '1064']
403:['174', '483', '199', '1131', '613', '850', '1500', '119', '1367', '1449']
402:['1143', '1449', '1398', '1643', '169', '1500', '1467', '318', '357', '1131']
401:['1449', '1358', '1607', '838', '119', '1639', '1463', '1512', '1500', '1201']
400:['963', '1463', '1398', '1599', '1467', '1458', '1466', '1449', '1169', '357']
933:['1536', '1639', '1449', '1463', '1642', '1367', '1524', '1467', '1450', '169']
932:['1463', '1467', '1642', '1536', '408', '1500', '1524', '302', '1639', '1592']
931:['1463', '1449', '318', '1500', '119', '427', '64', '867', '615', '1512']
930:['1463', '1599', '1639', '1398', '1450', '1449', '963', '119', '867', '1643']
937:['1463', '1176', '1512', '867', '357', '963', '1452', '1143', '1449', '174']
629:['474', '603', '134', '114', '320', '1500', '1463', '119', '1367', '1449']
409:['1536', '1463', '1651', '408', '1452', '1642', '641', '242', '1203', '867']
408:['515', '480', '174', '172', '483', '408', '127', '318', '520', '64']
628:['474', '265', '451', '257', '392', '144', '1', '95', '234', '98']
758:['178', '169', '641', '1500', '1449', '1536', '1398', '1293', '1642', '1467']
379:['169', '963', '1500', '1449', '1536', '1450', '1064', '1642', '1639', '1122']
378:['1449', '1467', '1398', '1642', '408', '1463', '169', '1500', '1536', '603']
829:['1500', '1512', '1639', '119', '1449', '850', '1398', '1467', '1368', '1064']
828:['851', '793', '1159', '1022', '483', '1500', '1449', '169', '648', '262']
371:['1129', '1500', '1463', '1368', '1466', '1143', '1449', '1536', '1443', '1398']
370:['1452', '408', '1449', '936', '1463', '1344', '718', '1500', '1398', '1129']
373:['1463', '1449', '1639', '1467', '1536', '1064', '1398', '1642', '1524', '1500']
372:['242', '302', '474', '265', '194', '603', '196', '515', '427', '165']
375:['511', '1142', '641', '1500', '1368', '1449', '1512', '192', '191', '318']
374:['1450', '1398', '1639', '1449', '119', '1500', '1643', '1642', '851', '850']
377:['174', '483', '64', '50', '1189', '1104', '1500', '1463', '814', '1449']
376:['1463', '1449', '1589', '1467', '1592', '1500', '1642', '626', '1639', '1131']
708:['1463', '1458', '1597', '1599', '936', '1169', '1467', '1398', '223', '427']
709:['1500', '1449', '1536', '1398', '1463', '867', '814', '169', '483', '1293']
704:['1449', '1536', '1558', '1398', '408', '851', '1642', '513', '1500', '511']
705:['119', '1449', '1398', '1599', '1639', '1643', '1450', '1467', '1501', '1500']
706:['1450', '1536', '1500', '1639', '318', '1449', '814', '1463', '1122', '1599']
707:['1449', '1524', '1639', '1536', '1463', '1367', '851', '1500', '114', '1589']
700:['1599', '1467', '1450', '1449', '199', '320', '483', '837', '1084', '1142']
618:['1449', '1450', '1536', '1398', '1642', '1500', '1639', '1463', '1599', '1467']
702:['1463', '390', '1410', '1597', '1639', '1064', '543', '1235', '1245', '965']
703:['119', '1449', '1599', '1398', '1639', '1500', '1450', '1467', '1501', '320']
393:['1398', '1449', '1599', '1467', '408', '963', '114', '1458', '1463', '1131']
392:['64', '12', '1500', '1449', '1524', '1536', '1642', '1452', '1639', '1467']
88:['144', '246', '98', '194', '485', '195', '1211', '272', '79', '483']
89:['478', '318', '64', '634', '613', '856', '850', '1500', '119', '1175']
397:['1397', '1142', '488', '1466', '973', '1467', '482', '1242', '1126', '1202']
396:['1463', '1449', '1536', '1398', '1599', '1639', '318', '868', '1458', '114']
395:['272', '408', '867', '1169', '1131', '1500', '1143', '1449', '1398', '1512']
394:['474', '603', '483', '408', '178', '318', '64', '199', '169', '187']
82:['1639', '1643', '1450', '1449', '1642', '1524', '1467', '850', '1367', '119']
83:['1463', '119', '1449', '1398', '1643', '936', '1131', '1500', '1251', '718']
80:['408', '1463', '1367', '1524', '1639', '1643', '1536', '1467', '963', '169']
81:['1463', '1536', '1449', '1639', '1599', '483', '867', '657', '427', '64']
86:['408', '169', '963', '114', '856', '1463', '1466', '1158', '1524', '1536']
87:['169', '114', '718', '1500', '119', '1449', '1524', '1536', '1398', '1450']
84:['1500', '1463', '1367', '1449', '1524', '1536', '1642', '1467', '169', '1368']
85:['1536', '1449', '1367', '1639', '1642', '169', '1467', '408', '1524', '851']
797:['1242', '1142', '634', '337', '1278', '1202', '1500', '357', '511', '641']
796:['1449', '1398', '1599', '1643', '1450', '119', '1500', '1639', '1467', '1463']
795:['1367', '1122', '1639', '1500', '1524', '1467', '408', '1344', '1449', '1642']
794:['174', '172', '408', '318', '56', '64', '169', '12', '922', '223']
793:['1449', '1467', '1458', '1463', '1599', '896', '641', '483', '1536', '1500']
792:['1466', '1639', '1449', '1467', '483', '513', '522', '1642', '488', '853']
791:['474', '1', '1137', '132', '1147', '172', '408', '56', '357', '709']
790:['1463', '1449', '1500', '119', '1639', '923', '1512', '1642', '1589', '1467']
799:['1463', '1449', '1639', '1467', '134', '1064', '1642', '1203', '603', '963']
798:['1159', '1639', '1449', '1347', '1398', '1450', '1643', '936', '1500', '474']
7:['251', '1019', '320', '1131', '119', '1449', '1398', '1450', '1651', '1599']
601:['1467', '1367', '1458', '171', '1122', '1125', '1500', '694', '134', '1642']
607:['1449', '1467', '1500', '318', '1398', '1642', '603', '199', '119', '641']
586:['1467', '1599', '1449', '483', '963', '1463', '357', '1398', '64', '1143']
587:['1463', '1449', '1512', '1599', '483', '867', '1458', '641', '134', '603']
584:['408', '1463', '1367', '1639', '1368', '1536', '694', '1524', '1064', '1458']
585:['868', '867', '1398', '909', '483', '1099', '1500', '318', '851', '641']
582:['1466', '1467', '1431', '1449', '1143', '357', '169', '192', '318', '511']
583:['515', '408', '127', '318', '64', '169', '626', '251', '963', '1019']
580:['474', '603', '178', '199', '1099', '641', '615', '320', '1449', '483']
581:['174', '1467', '1431', '1500', '1642', '694', '1524', '1589', '854', '156']
588:['320', '1463', '119', '1449', '1398', '1599', '1639', '1643', '1467', '1201']
589:['174', '483', '318', '64', '199', '868', '1142', '1278', '615', '1242']
245:['483', '1099', '868', '863', '793', '947', '867', '966', '968', '1024']
244:['1449', '1450', '1642', '199', '483', '603', '1500', '127', '494', '867']
247:['513', '1467', '1122', '1500', '1449', '483', '1064', '1639', '1642', '958']
246:['488', '1639', '1467', '474', '513', '661', '134', '1456', '1126', '1286']
241:['1500', '1463', '390', '851', '1639', '856', '958', '1536', '923', '483']
240:['474', '486', '603', '1137', '648', '479', '504', '483', '408', '178']
243:['1449', '1450', '483', '1500', '1642', '1664', '1639', '867', '199', '603']
242:['265', '98', '194', '603', '100', '515', '526', '427', '15', '165']
615:['1449', '1536', '1450', '1642', '1639', '1398', '119', '1467', '1500', '1524']
249:['165', '178', '705', '199', '661', '251', '511', '488', '1142', '641']
248:['1368', '1500', '1639', '1466', '1524', '1143', '1449', '1405', '1367', '1643']
924:['1500', '1450', '1642', '1449', '1536', '1664', '483', '851', '1524', '191']
925:['1500', '1449', '1639', '1536', '1628', '1450', '1463', '868', '119', '1642']
519:['100', '515', '526', '165', '496', '174', '485', '317', '1240', '48']
