344:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1449', '1293', '1398']
433:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1306', '1449', '1293']
430:['1500', '814', '1536', '1467', '1599', '1642', '1653', '1293', '1398', '1449']
431:['814', '1536', '1500', '1467', '1599', '1653', '1642', '1398', '1449', '1293']
339:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1642']
338:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '851', '1651']
335:['1500', '814', '1536', '1467', '1599', '1642', '1449', '1653', '1662', '1398']
334:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
337:['1189', '1500', '1463', '814', '1449', '1536', '1398', '1293', '1651', '1599']
336:['814', '1536', '1467', '1500', '1599', '1463', '1642', '1449', '1398', '1293']
331:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1293', '1449', '1398']
330:['302', '1137', '515', '480', '750', '272', '79', '483', '408', '178']
333:['1500', '814', '1536', '1398', '1293', '1599', '1642', '1653', '1662', '1467']
332:['1189', '1500', '119', '814', '1367', '1449', '1536', '1398', '1458', '1293']
744:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1467', '1651']
745:['814', '1536', '1500', '1467', '1599', '1293', '1653', '1642', '1449', '1367']
854:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1449', '1293', '1398']
818:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1398', '1293', '1449']
856:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1398', '1293', '1449']
857:['814', '1536', '1500', '1467', '1599', '1642', '1653', '1463', '1293', '1398']
850:['302', '265', '144', '194', '603', '1137', '100', '515', '328', '479']
851:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1293', '1449', '1398']
852:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1463', '1398', '1449']
819:['1306', '1189', '1500', '119', '814', '1367', '1449', '1536', '1398', '1450']
858:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1449', '1293', '1398']
859:['1306', '1500', '814', '1536', '1599', '1642', '1467', '1398', '1449', '1293']
748:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1293', '1449', '1398']
6:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1293', '1449', '1398']
900:['814', '1536', '1467', '1463', '1599', '1500', '1653', '1642', '1398', '1449']
99:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1449', '1293', '1398']
98:['814', '1536', '1233', '1599', '1467', '1642', '1463', '1500', '1653', '1293']
844:['814', '1536', '1467', '1500', '1599', '1293', '1653', '1642', '1398', '1449']
91:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653', '1467']
90:['408', '1306', '1189', '1500', '119', '814', '1367', '1449', '1536', '1398']
93:['1500', '1463', '814', '1536', '1306', '1467', '851', '1599', '1642', '1653']
92:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1398', '1449', '1293']
95:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1293', '1398', '1449']
94:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1398', '1449', '1293']
97:['1189', '1500', '1463', '119', '814', '1367', '1449', '1536', '1398', '1458']
96:['272', '172', '408', '169', '12', '285', '251', '1492', '1306', '1189']
814:['814', '1536', '1463', '1467', '1500', '1599', '1642', '1662', '1398', '1449']
815:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1398', '1449', '1293']
740:['814', '1536', '1500', '1467', '1599', '1653', '1642', '1398', '1449', '1293']
741:['814', '1536', '1467', '1599', '1500', '1653', '1642', '1293', '1449', '1398']
742:['814', '1536', '1467', '1500', '1599', '1463', '1642', '1293', '1653', '1398']
743:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1293', '1306', '1398']
559:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1293', '1449', '1398']
558:['272', '408', '318', '64', '169', '12', '313', '1306', '1189', '1500']
746:['1500', '1463', '814', '1536', '1599', '1467', '1233', '1642', '1662', '1449']
747:['1189', '1500', '119', '814', '1449', '1536', '1398', '1293', '1651', '1599']
555:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1599']
554:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1293', '1398', '1449']
557:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1293', '1398', '1449']
556:['515', '480', '272', '1189', '1500', '119', '814', '1367', '1449', '1536']
551:['1500', '814', '1536', '1293', '1599', '1642', '1653', '1467', '1449', '1398']
550:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1639', '1293', '1398']
553:['272', '408', '1306', '1189', '1500', '1463', '119', '814', '1367', '1449']
552:['814', '1536', '1500', '1467', '1599', '1653', '1642', '1293', '1398', '1449']
238:['814', '1536', '1500', '1467', '1599', '1293', '1642', '1653', '1398', '1449']
239:['302', '515', '408', '127', '169', '1306', '1189', '1500', '119', '814']
234:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1189']
235:['1306', '1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599']
236:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1293', '1398', '1449']
237:['272', '313', '1189', '1500', '119', '814', '1175', '1367', '1449', '1536']
230:['1500', '1463', '814', '1449', '1536', '1398', '1599', '1642', '1653', '1467']
231:['1500', '814', '1536', '1599', '1467', '1642', '1293', '1449', '1662', '1398']
232:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653', '1467']
233:['302', '408', '169', '315', '22', '251', '963', '316', '1142', '320']
1:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1293', '1449', '1398']
614:['814', '1536', '1467', '1500', '1599', '1653', '1642', '851', '1293', '1398']
146:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1367', '1189']
147:['408', '64', '169', '320', '1189', '1500', '119', '814', '1367', '1449']
144:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1449', '1293']
145:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1449', '1398', '1293']
142:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1662', '1449', '1398']
143:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1554', '1293', '1599']
140:['1500', '814', '1536', '1467', '1599', '1306', '1653', '1642', '1398', '1449']
141:['814', '1536', '1500', '1467', '1599', '1642', '1653', '1293', '1398', '1449']
612:['814', '1536', '1500', '1463', '1467', '1599', '1642', '1293', '1398', '1449']
613:['181', '174', '172', '483', '408', '178', '134', '169', '659', '654']
610:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1293', '1662', '1398']
611:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653', '1467']
616:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1293', '1449']
617:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1367']
148:['1189', '1500', '1463', '814', '1367', '1449', '1536', '1398', '1651', '1233']
149:['814', '1536', '1467', '1500', '1599', '1653', '1449', '1642', '1293', '1398']
912:['1500', '814', '1536', '1398', '1293', '1233', '1599', '1642', '1653', '1467']
942:['483', '408', '64', '169', '251', '1306', '1189', '1500', '119', '814']
943:['1463', '814', '1536', '1467', '1599', '1500', '1653', '1642', '1398', '1449']
940:['814', '1536', '1500', '1467', '1599', '1653', '1642', '1293', '1449', '1398']
941:['1189', '1500', '1463', '119', '814', '1367', '1449', '1536', '1398', '1554']
768:['814', '1536', '1467', '1599', '1500', '1653', '1642', '1293', '1449', '1398']
689:['1500', '1463', '814', '1449', '1536', '1554', '1293', '1599', '1642', '1653']
688:['242', '474', '265', '86', '257', '486', '144', '1', '95', '234']
685:['814', '1536', '1467', '1500', '1599', '1639', '1653', '1293', '1449', '1642']
684:['1463', '814', '1536', '1467', '1599', '1500', '1642', '1449', '1398', '1233']
687:['1500', '814', '1536', '1467', '1599', '1653', '1367', '1642', '1398', '1293']
686:['302', '246', '1137', '100', '515', '132', '200', '479', '272', '483']
681:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1398', '1449', '1293']
680:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1599']
683:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1398', '1293', '1449']
682:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1449']
623:['1500', '814', '1536', '1293', '1599', '1642', '1653', '1467', '1398', '1449']
622:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1293', '1398', '1449']
133:['814', '1536', '1500', '1467', '1599', '851', '1653', '1367', '1642', '1293']
132:['1500', '814', '1175', '1449', '1536', '1293', '1599', '1642', '1653', '1467']
131:['408', '64', '169', '1189', '1500', '119', '814', '1367', '1449', '1536']
130:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1599']
137:['515', '483', '408', '169', '12', '251', '114', '316', '1492', '1169']
136:['272', '483', '408', '64', '169', '12', '285', '251', '963', '114']
135:['814', '1536', '1500', '1467', '1599', '1463', '1653', '1642', '1293', '1398']
134:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1293', '1398', '1367']
494:['1500', '814', '1449', '1536', '1398', '1599', '1642', '1653', '1467', '1651']
495:['1189', '1500', '1463', '814', '1367', '1449', '1536', '1398', '1293', '1651']
139:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '1651', '1599']
138:['302', '272', '408', '64', '199', '169', '251', '1492', '1306', '1189']
490:['814', '1536', '1467', '1599', '1500', '1653', '1642', '1367', '1449', '1398']
491:['1306', '1500', '814', '1536', '1398', '1599', '1642', '1653', '1467', '1449']
492:['1500', '814', '1536', '1467', '1599', '1293', '1642', '1653', '1449', '1398']
493:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1398', '1449', '1293']
24:['515', '483', '408', '197', '169', '22', '285', '251', '114', '316']
25:['1189', '1500', '119', '814', '1367', '1449', '1536', '1398', '1293', '1651']
26:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1398', '1449', '1651']
27:['814', '1536', '1500', '1467', '1599', '1306', '1653', '1642', '1293', '1398']
20:['814', '1536', '1463', '1467', '1500', '1599', '1642', '1398', '1293', '1449']
21:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
22:['814', '1536', '1467', '1463', '1599', '1500', '1293', '1642', '1653', '1449']
23:['1500', '814', '1536', '1599', '1467', '1293', '1642', '1653', '1398', '1449']
927:['1500', '1463', '814', '1536', '1599', '1642', '1467', '1398', '1293', '1449']
28:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1449', '1398', '1293']
29:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1449', '1293']
820:['814', '1536', '1467', '1639', '1500', '1599', '1653', '1642', '1398', '1293']
407:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
406:['814', '1536', '1467', '1500', '1599', '1293', '1653', '1642', '1449', '1398']
405:['814', '1536', '1467', '1599', '1500', '1293', '1653', '1642', '1449', '1398']
404:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
403:['1500', '814', '1536', '1599', '1642', '1467', '1653', '1293', '1449', '1463']
402:['1500', '814', '1449', '1536', '1398', '1599', '1642', '1653', '1467', '1651']
401:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
400:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1293', '1651']
933:['814', '1463', '1536', '1467', '1599', '1500', '1642', '1653', '1398', '1449']
932:['1189', '1500', '1463', '814', '1536', '1398', '1293', '1651', '1599', '1656']
931:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1398', '1449', '1293']
930:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1449']
937:['814', '1536', '1467', '1500', '1599', '1642', '1293', '1653', '1398', '1449']
629:['169', '1189', '1500', '119', '814', '1367', '1449', '1536', '1398', '1293']
409:['1500', '814', '1536', '1599', '1467', '1653', '1642', '1293', '1398', '408']
408:['1500', '814', '1367', '1536', '1599', '1653', '1467', '1642', '1398', '1293']
628:['474', '265', '144', '95', '246', '98', '194', '603', '32', '1137']
758:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653', '1467']
379:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1642']
378:['814', '1536', '1467', '1500', '1599', '1642', '1653', '1398', '1449', '1293']
829:['1500', '814', '1536', '1467', '1599', '1642', '1653', '1306', '1293', '1398']
828:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1449', '1293', '1398']
371:['1189', '1500', '1463', '814', '1449', '1536', '1398', '851', '1651', '1233']
370:['1500', '814', '1536', '1293', '1599', '1467', '1653', '1642', '1449', '1398']
373:['1500', '814', '1536', '1293', '1599', '1642', '1653', '1467', '1449', '1398']
372:['603', '318', '320', '1492', '1189', '1498', '1500', '119', '814', '1175']
375:['1500', '814', '1536', '1599', '1467', '1642', '1398', '1293', '1449', '1189']
374:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1398', '1449', '1651']
377:['1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1642', '1653']
376:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1293', '1449', '1398']
708:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1367', '1449']
709:['1500', '814', '1536', '1467', '1599', '1653', '1642', '1398', '1449', '1293']
704:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1293', '1449', '1398']
705:['1500', '814', '1536', '1293', '1599', '1642', '1653', '1467', '1449', '1398']
706:['814', '1536', '1500', '1467', '1599', '1463', '1653', '1642', '1398', '1449']
707:['1500', '814', '1536', '1467', '1599', '1653', '1293', '1398', '1449', '1651']
700:['1500', '1463', '814', '1536', '1599', '1467', '1653', '1642', '1398', '1233']
618:['814', '1536', '1467', '1599', '1500', '1653', '1642', '1293', '1449', '1398']
702:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1662']
703:['814', '1536', '1467', '1463', '1500', '1599', '1642', '1653', '1554', '1449']
393:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
392:['1189', '1500', '814', '1367', '1449', '1536', '1398', '1293', '851', '1651']
88:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1491']
89:['1189', '1500', '119', '814', '1367', '1449', '1536', '1398', '1293', '1651']
397:['1500', '814', '1536', '1599', '1653', '1467', '1642', '1293', '1449', '1398']
396:['814', '1536', '1467', '1500', '1599', '1642', '1293', '1398', '1449', '1306']
395:['1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653', '1467']
394:['1500', '814', '1449', '1536', '1398', '1599', '1642', '1467', '1651', '1650']
82:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1449']
83:['814', '1536', '1467', '1599', '1500', '1642', '1653', '1449', '1398', '1293']
80:['1500', '814', '1536', '1599', '1642', '1653', '1467', '1398', '1449', '1293']
81:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
86:['1500', '814', '1536', '1467', '1599', '1306', '851', '1653', '1293', '1642']
87:['1500', '814', '1536', '1293', '1599', '1642', '1653', '1467', '1449', '1398']
84:['1306', '1500', '814', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
85:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1449', '1398']
797:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1554', '1449', '1293']
796:['1500', '814', '1536', '1599', '1467', '1642', '1653', '1293', '1398', '1449']
795:['1463', '814', '1536', '1467', '1500', '1599', '1293', '1642', '1653', '1398']
794:['603', '272', '483', '408', '178', '318', '64', '357', '169', '12']
793:['1500', '814', '1536', '1467', '1463', '1599', '1653', '1642', '1398', '1449']
792:['1463', '814', '1536', '1306', '1467', '851', '1599', '1500', '1429', '1642']
791:['1500', '814', '1536', '1398', '1599', '1642', '1653', '1467', '1293', '1449']
790:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1449', '1398', '1293']
799:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1642']
798:['814', '1536', '1467', '1500', '1599', '1293', '1653', '1642', '1449', '1398']
7:['1189', '1500', '814', '1449', '1536', '1398', '1293', '1651', '1599', '1642']
601:['814', '1536', '1463', '1467', '1599', '1500', '1653', '1293', '1642', '1398']
607:['1500', '814', '1175', '1449', '1536', '1398', '1293', '1599', '1642', '1653']
586:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1463', '1449', '1398']
587:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1293', '1398', '1449']
584:['814', '1536', '1467', '1500', '1599', '1653', '1642', '1662', '1306', '1367']
